"TRIP_ID","season","year","reach_start","RIVER_CODE","baited_hoop_net","boat_electrofishing","unbaited_hoop_net","antenna_temporary","sampling.date","id","water.temp"
"GC20170402","spring",2017,448,"COR",4,12,0,0,2017-04-15,"GC20170402 spring 448",14.33
"GC20170525","spring",2017,448,"COR",5,11,0,0,2017-06-07,"GC20170525 spring 448",18.19
"GC20171006","fall",2017,448,"COR",6,0,0,0,2017-10-10,"GC20171006 fall 448",15.78
"GC20180426","spring",2018,448,"COR",4,15,0,0,2018-05-07,"GC20180426 spring 448",14.83
"GC20180927","fall",2018,448,"COR",22,0,0,0,2018-09-29,"GC20180927 fall 448",17.17
"GC20190403","spring",2019,448,"COR",6,14,0,0,2019-04-14,"GC20190403 spring 448",13.02
"GC20200902","fall",2020,448,"COR",39,0,0,0,2020-09-16,"GC20200902 fall 448",17.45
"GC20060523","spring",2006,456,"COR",36,0,0,0,2006-05-28,"GC20060523 spring 456",17.91
"GC20141020","fall",2014,456,"COR",0,14,0,0,2014-10-23,"GC20141020 fall 456",17.2
"GC20150401","spring",2015,456,"COR",0,13,0,0,2015-04-14,"GC20150401 spring 456",14.6
"GC20150430","spring",2015,456,"COR",0,13,0,0,2015-05-14,"GC20150430 spring 456",14.99
"GC20151012","fall",2015,456,"COR",0,10,0,0,2015-10-14,"GC20151012 fall 456",17.92
"GC20160405","spring",2016,456,"COR",5,7,0,0,2016-04-19,"GC20160405 spring 456",14.05
"GC20161007","fall",2016,456,"COR",12,2,0,0,2016-10-10,"GC20161007 fall 456",15.75
"GC20170402","spring",2017,456,"COR",5,10,0,0,2017-04-16,"GC20170402 spring 456",14.74
"GC20170525","spring",2017,456,"COR",10,9,0,0,2017-06-07,"GC20170525 spring 456",18.32
"GC20180426","spring",2018,456,"COR",8,9,0,0,2018-05-07,"GC20180426 spring 456",14.88
"GC20180927","fall",2018,456,"COR",6,0,0,0,2018-09-30,"GC20180927 fall 456",17.2
"GC20190403","spring",2019,456,"COR",6,10,0,0,2019-04-14,"GC20190403 spring 456",13.1
"GC20041005","fall",2004,464,"COR",0,32,0,0,2004-10-11,"GC20041005 fall 464",17.77
"GC20060523","spring",2006,464,"COR",0,29,0,0,2006-05-28,"GC20060523 spring 464",18.06
"GC20150401","spring",2015,464,"COR",0,10,0,0,2015-04-15,"GC20150401 spring 464",14.59
"GC20151012","fall",2015,464,"COR",0,8,0,0,2015-10-15,"GC20151012 fall 464",18.14
"GC20160405","spring",2016,464,"COR",1,11,0,0,2016-04-20,"GC20160405 spring 464",14.16
"GC20170402","spring",2017,464,"COR",4,10,0,0,2017-04-16,"GC20170402 spring 464",14.8
"GC20170525","spring",2017,464,"COR",5,7,0,0,2017-06-08,"GC20170525 spring 464",18.28
"GC20190518","spring",2019,464,"COR",5,10,0,0,2019-05-29,"GC20190518 spring 464",14.96
"GC20191024","fall",2019,464,"COR",7,12,0,0,2019-10-27,"GC20191024 fall 464",15.7
"GC20200616","spring",2020,464,"COR",119,0,0,0,2020-06-17,"GC20200616 spring 464",18.53
"PA20200616","spring",2020,464,"COR",0,0,0,22,2020-06-18,"PA20200616 spring 464",18.63
"GC20150401","spring",2015,472,"COR",0,11,0,0,2015-04-15,"GC20150401 spring 472",14.63
"GC20151012","fall",2015,472,"COR",0,16,0,0,2015-10-15,"GC20151012 fall 472",18.22
"GC20160405","spring",2016,472,"COR",7,13,0,0,2016-04-20,"GC20160405 spring 472",14.24
"GC20170525","spring",2017,472,"COR",5,13,0,0,2017-06-08,"GC20170525 spring 472",18.39
"GC20181023","fall",2018,472,"COR",2,0,0,0,2018-10-24,"GC20181023 fall 472",15.65
"GC20190518","spring",2019,472,"COR",7,14,0,0,2019-05-29,"GC20190518 spring 472",15.04
"GC20191018","fall",2019,472,"COR",4,0,0,0,2019-10-19,"GC20191018 fall 472",16.97
"GC20191024","fall",2019,472,"COR",10,12,0,0,2019-10-27,"GC20191024 fall 472",15.74
"GC20181023","fall",2018,480,"COR",14,0,0,0,2018-10-24,"GC20181023 fall 480",NA
"GC20191018","fall",2019,480,"COR",14,0,0,0,2019-10-19,"GC20191018 fall 480",NA
"GC20181023","fall",2018,488,"COR",17,0,0,0,2018-10-25,"GC20181023 fall 488",NA
"GC20191018","fall",2019,488,"COR",20,0,0,0,2019-10-20,"GC20191018 fall 488",NA
"GC20181023","fall",2018,496,"COR",12,0,0,0,2018-10-23,"GC20181023 fall 496",NA
"GC20191018","fall",2019,496,"COR",13,0,0,0,2019-10-18,"GC20191018 fall 496",NA
"GC20080816","fall",2008,124.24,"LCR",0,0.4,0,0,2008-08-19,"GC20080816 fall 124.24",22.1964583333333
"GC20080911","fall",2008,124.24,"LCR",0,0,26,0,2008-09-13,"GC20080911 fall 124.24",20.5616666666667
"GC20090812","fall",2009,124.24,"LCR",0,0,1,0,2009-08-14,"GC20090812 fall 124.24",22.548125
"GC20100805","fall",2010,124.24,"LCR",0,0,39,0,2010-08-14,"GC20100805 fall 124.24",23.0264583333333
"GC20100902","fall",2010,124.24,"LCR",0,0,48,0,2010-09-06,"GC20100902 fall 124.24",21.9915625
"GC20110805","fall",2011,124.24,"LCR",0,0,100,0,2011-08-11,"GC20110805 fall 124.24",23.1019791666667
"GC20160827","fall",2016,124.24,"LCR",0,0,1,0,2016-09-07,"GC20160827 fall 124.24",21.709375
"LC20040329","spring",2004,124.24,"LCR",0,0,535,0,2004-04-02,"LC20040329 spring 124.24",17.9010416666667
"LC20040426","spring",2004,124.24,"LCR",0,0,533,0,2004-04-30,"LC20040426 spring 124.24",17.2482291666667
"LC20040920","fall",2004,124.24,"LCR",0,0,537,0,2004-09-25,"LC20040920 fall 124.24",18.8465625
"LC20041019","fall",2004,124.24,"LCR",0,0,534,0,2004-10-23,"LC20041019 fall 124.24",16.6560416666667
"LC20050329","spring",2005,124.24,"LCR",0,0,532,0,2005-04-02,"LC20050329 spring 124.24",13.7167708333333
"LC20050426","spring",2005,124.24,"LCR",0,0,535,0,2005-04-30,"LC20050426 spring 124.24",16.2271875
"LC20050919","fall",2005,124.24,"LCR",367,0,179,0,2005-09-23,"LC20050919 fall 124.24",21.3292708333333
"LC20051019","fall",2005,124.24,"LCR",0,0,534,0,2005-10-22,"LC20051019 fall 124.24",18.5903125
"LC20060330","spring",2006,124.24,"LCR",0,0,446,0,2006-04-03,"LC20060330 spring 124.24",18.7738541666667
"LC20060411","spring",2006,124.24,"LCR",34,0,0,0,2006-04-22,"LC20060411 spring 124.24",20.1491666666667
"LC20060425","spring",2006,124.24,"LCR",0,0,534,0,2006-04-29,"LC20060425 spring 124.24",19.9394791666667
"LC20060919","fall",2006,124.24,"LCR",0,0,536,0,2006-09-23,"LC20060919 fall 124.24",17.3747916666667
"LC20061019","fall",2006,124.24,"LCR",0,0,535,0,2006-10-21,"LC20061019 fall 124.24",15.1951041666667
"LC20070403","spring",2007,124.24,"LCR",0,0,531,0,2007-04-07,"LC20070403 spring 124.24",19.9215625
"LC20070501","spring",2007,124.24,"LCR",0,0,531,0,2007-05-05,"LC20070501 spring 124.24",17.233125
"LC20070918","fall",2007,124.24,"LCR",0,0,531,0,2007-09-22,"LC20070918 fall 124.24",21.1523958333333
"LC20071022","fall",2007,124.24,"LCR",0,0,537,0,2007-10-26,"LC20071022 fall 124.24",18.0472916666667
"LC20080401","spring",2008,124.24,"LCR",0,0,534,0,2008-04-05,"LC20080401 spring 124.24",14.2622916666667
"LC20080429","spring",2008,124.24,"LCR",0,0,540,0,2008-05-03,"LC20080429 spring 124.24",18.0620833333333
"LC20080916","fall",2008,124.24,"LCR",0,0,537,0,2008-09-20,"LC20080916 fall 124.24",21.1459375
"LC20081014","fall",2008,124.24,"LCR",0,0,540,0,2008-10-18,"LC20081014 fall 124.24",17.9117708333333
"LC20090407","spring",2009,124.24,"LCR",0,0,534,0,2009-04-11,"LC20090407 spring 124.24",17.10125
"LC20090505","spring",2009,124.24,"LCR",0,0,540,0,2009-05-09,"LC20090505 spring 124.24",21.4904166666667
"LC20090602","spring",2009,124.24,"LCR",150,0,0,0,2009-06-05,"LC20090602 spring 124.24",20.7941666666667
"LC20090915","fall",2009,124.24,"LCR",0,0,540,0,2009-09-19,"LC20090915 fall 124.24",21.4059375
"LC20091013","fall",2009,124.24,"LCR",0,0,535,0,2009-10-17,"LC20091013 fall 124.24",19.2154166666667
"LC20100512","spring",2010,124.24,"LCR",0,0,530,0,2010-05-15,"LC20100512 spring 124.24",19.3491666666667
"LC20100601","spring",2010,124.24,"LCR",170,0,539,0,2010-06-05,"LC20100601 spring 124.24",23.4725
"LC20100915","fall",2010,124.24,"LCR",0,0,540,0,2010-09-18,"LC20100915 fall 124.24",21.2617708333333
"LC20101012","fall",2010,124.24,"LCR",0,0,531,0,2010-10-16,"LC20101012 fall 124.24",20.0548958333333
"LC20110503","spring",2011,124.24,"LCR",0,0,534,0,2011-05-07,"LC20110503 spring 124.24",21.4042708333333
"LC20110531","spring",2011,124.24,"LCR",150,0,534,0,2011-06-04,"LC20110531 spring 124.24",20.8952083333333
"LC20110915","fall",2011,124.24,"LCR",0,0,421,0,2011-09-18,"LC20110915 fall 124.24",19.9579166666667
"LC20111018","fall",2011,124.24,"LCR",0,0,534,0,2011-10-22,"LC20111018 fall 124.24",18.395
"LC20120417","spring",2012,124.24,"LCR",0,0,528,0,2012-04-21,"LC20120417 spring 124.24",21.1270833333333
"LC20120516","spring",2012,124.24,"LCR",0,0,534,0,2012-05-20,"LC20120516 spring 124.24",21.418125
"LC20120518","spring",2012,124.24,"LCR",0,0,122,0,2012-05-22,"LC20120518 spring 124.24",22.5463541666667
"LC20120911","fall",2012,124.24,"LCR",0,0,510,0,2012-09-16,"LC20120911 fall 124.24",21.2026041666667
"LC20121010","fall",2012,124.24,"LCR",0,0,538,0,2012-10-13,"LC20121010 fall 124.24",18.2065625
"LC20130417","spring",2013,124.24,"LCR",0,0,534,0,2013-04-20,"LC20130417 spring 124.24",17.3808333333333
"LC20130514","spring",2013,124.24,"LCR",150,0,531,0,2013-05-18,"LC20130514 spring 124.24",19.5070833333333
"LC20130524","spring",2013,124.24,"LCR",0,0,159,0,2013-05-27,"LC20130524 spring 124.24",21.31625
"LC20130913","fall",2013,124.24,"LCR",0,0,342,0,2013-09-16,"LC20130913 fall 124.24",22.1291666666667
"LC20131029","fall",2013,124.24,"LCR",0,0,168,0,2013-10-29,"LC20131029 fall 124.24",16.226875
"LC20140415","spring",2014,124.24,"LCR",0,0,501,0,2014-04-19,"LC20140415 spring 124.24",18.9572916666667
"LC20140513","spring",2014,124.24,"LCR",150,0,537,0,2014-05-17,"LC20140513 spring 124.24",21.553125
"LC20140923","fall",2014,124.24,"LCR",0,0,430,0,2014-09-27,"LC20140923 fall 124.24",21.4020833333333
"LC20141021","fall",2014,124.24,"LCR",0,0,537,0,2014-10-24,"LC20141021 fall 124.24",18.8479166666667
"LC20150414","spring",2015,124.24,"LCR",0,0,537,0,2015-04-18,"LC20150414 spring 124.24",18.8510416666667
"LC20150519","spring",2015,124.24,"LCR",0,0,538,0,2015-05-23,"LC20150519 spring 124.24",18.1979166666667
"LC20150922","fall",2015,124.24,"LCR",0,0,537,0,2015-09-26,"LC20150922 fall 124.24",21.278125
"LC20151023","fall",2015,124.24,"LCR",1,0,494,0,2015-10-26,"LC20151023 fall 124.24",17.309375
"LC20160419","spring",2016,124.24,"LCR",0,0,517,0,2016-04-23,"LC20160419 spring 124.24",19.9083333333333
"LC20160517","spring",2016,124.24,"LCR",0,0,537,0,2016-05-21,"LC20160517 spring 124.24",20.2677083333333
"LC20160920","fall",2016,124.24,"LCR",0,0,537,0,2016-09-24,"LC20160920 fall 124.24",19.4802083333333
"LC20161018","fall",2016,124.24,"LCR",1,0,534,0,2016-10-21,"LC20161018 fall 124.24",17.946875
"LC20170418","spring",2017,124.24,"LCR",0,0,534,0,2017-04-22,"LC20170418 spring 124.24",19.35
"LC20170609","spring",2017,124.24,"LCR",0,0,356,0,2017-06-11,"LC20170609 spring 124.24",21.6291666666667
"LC20170919","fall",2017,124.24,"LCR",0,0,534,0,2017-09-23,"LC20170919 fall 124.24",19.04375
"LC20171017","fall",2017,124.24,"LCR",0,0,535,0,2017-10-21,"LC20171017 fall 124.24",17.6927083333333
"LC20180417","spring",2018,124.24,"LCR",0,0,537,0,2018-04-21,"LC20180417 spring 124.24",17.859375
"LC20180515","spring",2018,124.24,"LCR",0,0,537,0,2018-05-19,"LC20180515 spring 124.24",21.3159090909091
"LC20180918","fall",2018,124.24,"LCR",0,0,537,0,2018-09-22,"LC20180918 fall 124.24",21.3833333333333
"LC20190416","spring",2019,124.24,"LCR",0,0,537,0,2019-04-20,"LC20190416 spring 124.24",20.1447916666667
"LC20190514","spring",2019,124.24,"LCR",0,0,543,0,2019-05-18,"LC20190514 spring 124.24",18.6708333333333
"LC20190515","spring",2019,124.24,"LCR",146,0,0,0,2019-05-19,"LC20190515 spring 124.24",19.06875
"LC20190917","fall",2019,124.24,"LCR",0,0,497,0,2019-09-21,"LC20190917 fall 124.24",19.5166666666667
"LC20191015","fall",2019,124.24,"LCR",0,0,533,0,2019-10-19,"LC20191015 fall 124.24",17.6510416666667
"LC20200915","fall",2020,124.24,"LCR",0,0,537,0,2020-09-19,"LC20200915 fall 124.24",21.6020833333333
"LC20201014","fall",2020,124.24,"LCR",0,0,535,0,2020-10-18,"LC20201014 fall 124.24",19.1479166666667
"LC20201015","fall",2020,124.24,"LCR",147,0,0,0,2020-10-19,"LC20201015 fall 124.24",19.3166666666667
"PA20140921","fall",2014,124.24,"LCR",0,0,0,37,2014-08-22,"PA20140921 fall 124.24",21.684375
"PA20140921","spring",2014,124.24,"LCR",0,0,0,27,2014-06-06,"PA20140921 spring 124.24",22.5677083333333
"PA20141028","fall",2014,124.24,"LCR",0,0,0,26,2014-10-28,"PA20141028 fall 124.24",18.4729166666667
"PA20200713","fall",2020,124.24,"LCR",0,0,0,51,2020-10-27,"PA20200713 fall 124.24",13.4708333333333
"PA20200713","spring",2020,124.24,"LCR",0,0,0,784,2020-04-25,"PA20200713 spring 124.24",20.2979166666667
"BAC20180917","fall",2018,167.53,"BAC",30,0,0,0,NA,"BAC20180917 fall 167.53",NA
"GC20110908","fall",2011,167.53,"BAC",1,0,0,0,2011-09-13,"GC20110908 fall 167.53",NA
