ACCESS_FISH_ID,error correction,TRIP_ID,START_DATE,RIVER_CODE,GEAR_CODE,SPECIES_CODE,TOTAL_LENGTH,PITTAG,DATASHEET_SAMPLE_ID,WEIGHT,STATION_ID,START_RM,SAMPLE_NOTES,BH notes,SEX_CODE,SEX_COND_CODE,SEX_CHAR_CODE,DISPOSITION_CODE
267570,x,SHI20150609,06/15/2015,COR,HB,FMS,390,3DD.003BA20EB7,H4,475,2,108.7,"MILE108.7 RIVER RIGHT
UPSTRAM NET IN COVE BELOW H3 SAND SPIT",fixed river mile,U,N,N,RA
267021,x,SHI20150830,09/03/2015,SHI,HB,FMS,387,3DD.003BA20EB7,H15,450,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267539,x,SHI20150609,06/15/2015,COR,HB,FMS,408,3DD.003BA20EB9,H2,535,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,M,N,T,RA
267616,,SHI20150609,06/15/2015,COR,HB,FMS,443,3DD.003BA20EBA,H6,645,2,,,,U,N,N,RA
267635,x,SHI20150609,06/15/2015,COR,HB,FMS,374,3DD.003BA20EBB,H11,455,2,108.7,"MILE108.7 RIVER L
FIRST COVE BELOW BASS CABLES UPSTREAM SET",fixed river mile,U,N,N,RA
267736,x,SHI20150609,06/15/2015,COR,HB,FMS,361,3DD.003BA20EBB,H16,405,2,108.9,"MILE108.9 RIVER LEFT
OFF BACCHORIS BELOW HBC CAMP",fixed river mile,U,N,N,RA
267224,x,SHI20150830,09/05/2015,SHI,HB,FMS,360,3DD.003BA20EBB,H50,370,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267731,x,SHI20150609,06/15/2015,COR,HB,FMS,361,3DD.003BA20EBC,H15,435,2,108.9,"MILE 108.9 RIVER L
OFF GRASS BELOW HBC CAMP",fixed river mile,U,N,N,RA
267542,x,SHI20150609,06/15/2015,COR,HB,FMS,487,3DD.003BA20EBD,H2,950,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,F,N,N,RA
267546,x,SHI20150609,06/15/2015,COR,HB,FMS,382,3DD.003BA20EBF,H2,395,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,U,N,N,RA
267547,x,SHI20150609,06/15/2015,COR,HB,FMS,353,3DD.003BA20EBF,H2,345,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,U,N,N,RA
267391,x,SHI20150609,06/15/2015,COR,HB,FMS,431,3DD.003BA20EC0,H1,580,2,108.7,"MILE108.7 RIVER RIGHT
SMALL TAMRAMIN COVE DOWNSTREAM OF TRICKLE COVE",fixed river mile,U,N,N,RA
267529,x,SHI20150609,06/15/2015,COR,HB,FMS,374,3DD.003BA20EC1,H1,385,2,108.7,"MILE108.7 RIVER RIGHT
SMALL TAMRAMIN COVE DOWNSTREAM OF TRICKLE COVE",fixed river mile,M,N,T,RA
267553,x,SHI20150609,06/15/2015,COR,HB,FMS,410,3DD.003BA20EC2,H2,580,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,M,N,T,RA
267577,x,SHI20150609,06/15/2015,COR,HB,FMS,395,3DD.003BA20EC3,H4,470,2,108.7,"MILE108.7 RIVER RIGHT
UPSTRAM NET IN COVE BELOW H3 SAND SPIT",fixed river mile,M,N,T,RA
267615,,SHI20150609,06/15/2015,COR,HB,FMS,402,3DD.003BA20EC4,H6,445,2,,,,M,N,T,RA
267735,x,SHI20150609,06/15/2015,COR,HB,FMS,450,3DD.003BA20EC5,H16,695,2,108.9,"MILE108.9 RIVER LEFT
OFF BACCHORIS BELOW HBC CAMP",fixed river mile,M,N,T,RA
267638,x,SHI20150609,06/15/2015,COR,HB,FMS,391,3DD.003BA20EC7,H11,420,2,108.7,"MILE108.7 RIVER L
FIRST COVE BELOW BASS CABLES UPSTREAM SET",fixed river mile,U,N,N,RA
267550,x,SHI20150609,06/15/2015,COR,HB,FMS,381,3DD.003BA20EC8,H2,465,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,U,N,N,RA
267544,x,SHI20150609,06/15/2015,COR,HB,FMS,401,3DD.003BA20EC9,H2,495,2,108.7,MILE108.7 RIVER RIGHT,fixed river mile,M,N,T,RA
267301,x,SHI20150609,06/16/2015,COR,HB,FMS,410,3DD.003BA20ECA,H12,535,3,109.2,DOWNSTREAM OF H11,fixed river mile,M,N,T,RA
267248,x,SHI20150830,09/05/2015,SHI,HB,FMS,343,3DD.003BA20EE7,H52,385,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267467,x,SHI20150609,06/16/2015,COR,HB,FMS,423,3DD.003BA20EE9,H11,585,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267239,x,SHI20150830,09/05/2015,SHI,HB,FMS,400,3DD.003BA20EEA,H53,490,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267666,x,SHI20150609,06/15/2015,COR,HB,FMS,394,3DD.003BA20EF1,H20,475,2,109.1,"MILE109.1 RIVER LEFT
BY FLUTED SCHIST",fixed river mile,M,N,T,RA
267237,x,SHI20150830,09/05/2015,SHI,HB,FMS,415,3DD.003BA20EF6,H53,530,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,C,RA
267299,x,SHI20150609,06/16/2015,COR,HB,FMS,397,3DD.003BA20EFA,H12,450,3,109.2,DOWNSTREAM OF H11,fixed river mile,M,N,T,RA
267231,x,SHI20150830,09/05/2015,SHI,HB,FMS,392,3DD.003BA20EFA,H53,445,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267246,x,SHI20150830,09/05/2015,SHI,HB,FMS,340,3DD.003BA20EIF,H53,265,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267466,x,SHI20150609,06/16/2015,COR,HB,FMS,416,3DD.003BA20F00,H11,590,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267446,x,SHI20150609,06/16/2015,COR,HB,FMS,425,3DD.003BA20F06,H12,560,3,109.2,DOWNSTREAM OF H11,fixed river mile,M,N,T,RA
267447,x,SHI20150609,06/16/2015,COR,HB,FMS,361,3DD.003BA20F07,H12,370,3,109.2,DOWNSTREAM OF H11,fixed river mile,U,N,N,RA
267459,x,SHI20150609,06/16/2015,COR,HB,FMS,329,3DD.003BA20F08,H11,300,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267457,x,SHI20150609,06/16/2015,COR,HB,FMS,385,3DD.003BA20F0D,H11,525,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267659,x,SHI20150609,06/15/2015,COR,HB,FMS,432,3DD.003BA20F0E,H19,715,2,109.1,MILE109.1 RIVER LEFT,fixed river mile,U,N,N,RA
267449,x,SHI20150609,06/16/2015,COR,HB,FMS,373,3DD.003BA20F10,H12,470,3,109.2,DOWNSTREAM OF H11,fixed river mile,U,N,N,RA
267471,x,SHI20150609,06/16/2015,COR,HB,FMS,367,3DD.003BA20F12,H11,455,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267445,x,SHI20150609,06/16/2015,COR,HB,FMS,354,3DD.003BA20F14,H12,390,3,109.2,DOWNSTREAM OF H11,fixed river mile,U,N,N,RA
267454,x,SHI20150609,06/16/2015,COR,HB,FMS,368,3DD.003BA20F15,H11,435,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267450,x,SHI20150609,06/16/2015,COR,HB,FMS,328,3DD.003BA20F16,H12,300,3,109.2,DOWNSTREAM OF H11,fixed river mile,U,N,N,RA
267452,x,SHI20150609,06/16/2015,COR,HB,FMS,444,3DD.003BA20F17,H11,690,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267673,x,SHI20150609,06/15/2015,COR,HB,FMS,428,3DD.003BA20F18,H20,625,2,109.1,"MILE109.1 RIVER LEFT
BY FLUTED SCHIST",fixed river mile,U,N,N,RA
267402,x,SHI20150609,06/15/2015,COR,HB,FMS,456,3DD.003BA20F19,H1,740,2,108.7,"MILE108.7 RIVER RIGHT
SMALL TAMRAMIN COVE DOWNSTREAM OF TRICKLE COVE",fixed river mile,F,N,N,RA
267660,x,SHI20150609,06/15/2015,COR,HB,FMS,410,3DD.003BA20F1A,H19,500,2,109.1,MILE109.1 RIVER LEFT,fixed river mile,U,N,N,RA
267456,x,SHI20150609,06/16/2015,COR,HB,FMS,345,3DD.003BA20F1B,H11,300,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267313,x,SHI20150609,06/14/2015,COR,HB,FMS,362,3DD.003BA20F1F,H4,345,1,108.5,MILE108.5 RIVER R INSCRIPTION CAMP,fixed river mile,U,N,N,RA
267470,x,SHI20150609,06/16/2015,COR,HB,FMS,425,3DD.003BA20F20,H11,675,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,M,N,T,RA
267465,x,SHI20150609,06/16/2015,COR,HB,FMS,355,3DD.003BA20F25,H11,385,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,M,N,T,RA
267310,x,SHI20150609,06/14/2015,COR,HB,FMS,345,3DD.003BA20F27,H3,,1,108.4,"MILE108.4 RIVER RIGHT
MIDDLE TAMRAM IN CAMP",fixed river mile,I,N,N,RA
267300,x,SHI20150609,06/16/2015,COR,HB,FMS,386,3DD.003BA20F29,H12,530,3,109.2,DOWNSTREAM OF H11,fixed river mile,U,N,N,RA
267200,x,SHI20150830,09/05/2015,SHI,HB,FMS,395,3DD.003BA20F29,H47,545,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267469,x,SHI20150609,06/16/2015,COR,HB,FMS,406,3DD.003BA20F2B,H11,590,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,M,N,T,RA
267228,x,SHI20150830,09/05/2015,SHI,HB,FMS,405,3DD.003BA20F2B,H50,545,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,C,RA
267314,x,SHI20150609,06/14/2015,COR,HB,FMS,374,3DD.003BA20F2D,H4,385,1,108.5,MILE108.5 RIVER R INSCRIPTION CAMP,fixed river mile,U,N,N,RA
242247,,BAC20181023,12/16/2018,BAC,BP2,FMS,179,3DD.003BA20F2E,88,52,1,,,,U,N,N,RA
171434,,BAC20161021,02/01/2017,BAC,BPBN2,FMS,439,3DD.003BA20F34,110,750,1,,,,U,N,N,RA
190965,,BAC20171102,01/28/2018,BAC,BPBN2,FMS,456,3DD.003BA20F34,123,823,1,,,,U,N,C,RA
239957,,BAC20181023,12/15/2018,BAC,BP2,FMS,470,3DD.003BA20F34,85,898,1,,,,U,N,B,RA
242933,,BAC20181023,12/16/2018,BAC,BP2,FMS,180,3DD.003BA20F5F,89,55,1,,,,U,N,N,RA
174987,,BAC20161021,02/06/2017,BAC,BPBN2,FMS,408,3DD.003BA20F62,120,530,1,,,,U,N,C,RA
174986,,BAC20161021,02/06/2017,BAC,BPBN2,FMS,557,3DD.003BA20F6C,120,1260,1,,,,U,N,C,RA
239961,,BAC20181023,12/15/2018,BAC,BP2,FMS,231,3DD.003BA20F75,85,100,1,,,,F,R,N,RA
242937,,BAC20181023,12/16/2018,BAC,BP2,FMS,152,3DD.003BA20F83,89,28,1,,,,U,N,N,RA
241883,,BAC20181023,12/16/2018,BAC,BP2,FMS,179,3DD.003BA20F8A,88,47,1,,,,U,N,N,RA
250117,x,SHI20190620,06/20/2019,COR,HB,FMS,297,3DD.003BA20F97,H8,249,1,108.95,"RM 108.95, RR",fixed river mile,U,N,N,RA
250131,x,SHI20190620,06/20/2019,COR,HB,FMS,463,3DD.003BA20F98,H16,642,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
249940,x,SHI20190620,06/20/2019,SHI,HB,FMS,201,3DD.003BA20F99,H21,67,-1,,IN MOUTH,reach id,U,N,N,RA
250054,x,SHI20190620,06/20/2019,COR,HB,FMS,340,3DD.003BA20F9A,H3,294,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250141,x,SHI20190620,06/20/2019,COR,HB,FMS,362,3DD.003BA20FA2,H16,384,1,108.9,"RM 108.9, RL",fixed river mile,U,N,N,RA
171343,x,BAC20161021,02/03/2017,BAC,BP2,FMS,489,3DD.003BA20FA3,weir,915,-1,,"weir to mouth
all fish released above weir","station ID should be -1, not 0",U,N,N,RA
175890,,BAC20161021,02/06/2017,BAC,BPBN2,FMS,473,3DD.003BA20FA3,121,925,1,,,,F,R,C,RA
250026,x,SHI20190620,06/20/2019,SHI,HB,FMS,254,3DD.003BA20FA5,H21,136,-1,,IN MOUTH,reach id,U,N,N,RA
250059,x,SHI20190620,06/20/2019,COR,HB,FMS,233,3DD.003BA20FA6,H3,111,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250074,x,SHI20190620,06/20/2019,COR,HB,FMS,434,3DD.003BA20FA8,H12,554,1,109.15,"RM 109.15, RL",fixed river mile,U,N,C,RA
250058,x,SHI20190620,06/20/2019,COR,HB,FMS,338,3DD.003BA20FB0,H3,272,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250084,x,SHI20190620,06/20/2019,COR,HB,FMS,412,3DD.003BA20FB5,H16,604,1,108.9,"RM 108.9, RL",fixed river mile,U,N,B,RA
250140,x,SHI20190620,06/20/2019,COR,HB,FMS,405,3DD.003BA20FB6,H16,407,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
250125,x,SHI20190620,06/20/2019,COR,HB,FMS,379,3DD.003BA20FBB,H12,435,1,109.15,"RM 109.15, RL",fixed river mile,U,N,T,RA
173181,x,BAC20161021,02/03/2017,BAC,BP2,FMS,449,3DD.003BA20FBD,weir,758,-1,,"weir to mouth
all fish released above weir","station ID should be -1, not 0",U,N,N,RA
174988,,BAC20161021,02/06/2017,BAC,BPBN2,FMS,447,3DD.003BA20FBD,120,781,1,,,,U,N,C,RA
250113,x,SHI20190620,06/20/2019,COR,HB,FMS,404,3DD.003BA20FC5,H6,520,1,109,"RM 109, RR",fixed river mile,U,N,N,RA
250134,x,SHI20190620,06/20/2019,COR,HB,FMS,410,3DD.003BA20FCB,H16,538,1,108.9,"RM 108.9, RL",fixed river mile,U,N,B,RA
250064,x,SHI20190620,06/20/2019,COR,HB,FMS,442,3DD.003BA20FCD,H5,680,1,109.1,"RM 109.1, RR",fixed river mile,U,N,N,RA
250063,x,SHI20190620,06/20/2019,COR,HB,FMS,445,3DD.003BA20FD2,H5,659,1,109.1,"RM 109.1, RR",fixed river mile,U,N,N,RA
250060,x,SHI20190620,06/20/2019,COR,HB,FMS,236,3DD.003BA20FD5,H3,116,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250116,x,SHI20190620,06/20/2019,COR,HB,FMS,473,3DD.003BA20FE0,H8,827,1,108.95,"RM 108.95, RR",fixed river mile,U,N,C,RA
250046,x,SHI20190620,06/20/2019,COR,HB,FMS,364,3DD.003BA20FE2,H1,363,1,109.2,River Mile 109.2 RR,fixed river mile,U,N,N,RA
250075,x,SHI20190620,06/20/2019,COR,HB,FMS,335,3DD.003BA20FE2,H12,304,1,109.15,"RM 109.15, RL",fixed river mile,M,R,N,RA
250128,x,SHI20190620,06/20/2019,COR,HB,FMS,446,3DD.003BA20FF0,H16,534,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
250053,x,SHI20190620,06/20/2019,COR,HB,FMS,351,3DD.003BA20FF8,H3,335,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250067,x,SHI20190620,06/20/2019,COR,HB,FMS,444,3DD.003BA20FF9,H6,640,1,109,"RM 109, RR",fixed river mile,U,N,C,RA
250049,x,SHI20190620,06/20/2019,COR,HB,FMS,450,3DD.003BA21000,H2,722,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
250133,x,SHI20190620,06/20/2019,COR,HB,FMS,397,3DD.003BA21001,H16,470,1,108.9,"RM 108.9, RL",fixed river mile,U,N,T,RA
250022,x,SHI20190620,06/20/2019,SHI,HB,FMS,265,3DD.003BA21004,H21,183,-1,,IN MOUTH,reach id,U,N,C,RA
250120,x,SHI20190620,06/20/2019,COR,HB,FMS,410,3DD.003BA21006,H9,315,1,108.9,"RM 108.9, RR",fixed river mile,U,N,B,RA
237582,,BAC20181023,12/14/2018,BAC,BP2,FMS,162,3DD.003BA21010,81,32,1,,,,U,N,N,RA
242245,,BAC20181023,12/16/2018,BAC,BP2,FMS,177,3DD.003BA2101B,88,46,1,,,,U,N,C,RA
250138,x,SHI20190620,06/20/2019,COR,HB,FMS,472,3DD.003BA2102B,H16,790,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
250124,x,SHI20190620,06/20/2019,COR,HB,FMS,437,3DD.003BA2102C,H12,623,1,109.15,"RM 109.15, RL",fixed river mile,U,N,B,RA
250129,x,SHI20190620,06/20/2019,COR,HB,FMS,425,3DD.003BA21030,H16,540,1,108.9,"RM 108.9, RL",fixed river mile,U,N,B,RA
243899,,BAC20181023,12/17/2018,BAC,BP2,FMS,157,3DD.003BA21033,90,31,1,,,,U,N,N,RA
242248,,BAC20181023,12/16/2018,BAC,BP2,FMS,159,3DD.003BA21035,88,35,1,,,,U,N,N,RA
250047,x,SHI20190620,06/20/2019,COR,HB,FMS,283,3DD.003BA21047,H1,179,1,109.2,River Mile 109.2 RR,fixed river mile,U,N,N,RA
249939,x,SHI20190620,06/20/2019,SHI,HB,FMS,234,3DD.003BA2104D,H21,99,-1,,IN MOUTH,reach id,U,N,N,RA
239960,,BAC20181023,12/15/2018,BAC,BP2,FMS,151,3DD.003BA2106A,85,28,1,,,,U,N,N,RA
239084,,BAC20181023,12/15/2018,BAC,BP2,FMS,198,3DD.003BA2109C,84,67,1,,,,U,N,N,RA
236501,,BAC20181023,12/13/2018,BAC,BP2,FMS,220,3DD.003BA210C2,78,80,2,,pause from 1050-1155 to let shocker dry,,U,N,N,RA
237574,,BAC20181023,12/14/2018,BAC,BP2,FMS,195,3DD.003BA210E7,81,54,1,,,,U,N,N,RA
239963,,BAC20181023,12/15/2018,BAC,BP2,FMS,211,3DD.003BA210F2,85,67,1,,,,U,N,N,RA
231780,,BAC20181023,12/08/2018,BAC,BP2,FMS,277,3DD.003BA210FA,64,160,2,,??????,,U,N,N,RA
237746,,BAC20181023,12/14/2018,BAC,BP2,FMS,245,3DD.003BA210FC,82,108,1,,,,U,N,N,RA
241908,,BAC20181023,12/16/2018,BAC,BP2,FMS,144,3DD.003BA2110A,88,25,1,,,,U,N,N,RA
250139,x,SHI20190620,06/20/2019,COR,HB,FMS,423,3DD.003BA21179,H16,475,1,108.9,"RM 108.9, RL",fixed river mile,U,N,T,RA
250081,x,SHI20190620,06/20/2019,COR,HB,FMS,449,3DD.003BA211C1,H16,735,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
249984,,SHI20190620,06/21/2019,COR,HB,FMS,474,3DD.003BA211C9,H9,859,2,,RR,,U,N,B,RA
256017,,SHI20180602,06/22/2018,COR,HB,FMS,455,3DD.003BA211DF,H5,,1092,109.2,LEFT,,U,N,C,RA
256139,x,SHI20180602,06/22/2018,COR,HB,FMS,450,3DD.003BA2125E,H9,,1092,109.15,ABOVE SHI PULL IN,fixed river mile,U,N,T,RA
255998,,SHI20180602,06/22/2018,COR,HB,FMS,310,3DD.003BA2127B,H22,,1089,108.9,LEFT,,U,N,N,RA
267098,x,SHI20150830,09/04/2015,SHI,HB,FMS,328,3DD.003BA21F03,H29,285,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
260330,x,SHI20140610,06/14/2014,COR,HB,FMS,388,3DD.003BA7D75,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,U,N,N,RA
267138,x,SHI20150830,09/03/2015,SHI,HB,FMS,387,3DD.003BAZ0BA6,H03,455,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267053,x,SHI20150830,09/04/2015,SHI,HB,FMS,462,3DD.003BAZ0E63,H21,635,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
256181,,SHI20140610,06/17/2014,COR,HB,FMS,394,3DD.003BC8430C,H16,,,,,,U,N,C,RA
267468,x,SHI20150609,06/16/2015,COR,HB,FMS,425,3DD.003BC8A56E,H11,630,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,M,N,T,RA
267558,x,SHI20150609,06/15/2015,COR,HB,FMS,376,3DD.003BC8E9C6,H3,460,2,108.7,"MILE 108.7 RIVER RIGHT
SMALL SPIT OF SAND ON SCHIST",fixed river mile,U,N,N,RA
267703,,SHI20150609,06/15/2015,COR,HB,FMS,486,3DD.003BCA5E30,H6,975,2,,,,U,N,N,RA
256052,x,SHI20180602,06/21/2018,COR,HB,FMS,372,3DD.003BCA62B7,H7,423,1085,108.6,ACROSS FROM UPPER PORTION OF INSCRIPTION CAMP,fixed river mile,U,N,C,RA
267113,x,SHI20150830,09/05/2015,SHI,HB,FMS,407,3DD.003BCA81FF,H43,665,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,M,R,T,RA
256160,x,SHI20180602,06/23/2018,COR,HB,FMS,381,3DD.003BCA93AC,H6,,1088,108.8,,,M,R,N,RA
269203,,SHI20140909,09/15/2014,SHI,HB,FMS,301,3DD.003BCA9CE6,H3,185,-1,,MOUTH OF SHI CREEK,fixed river mile,U,N,N,RA
267418,x,SHI20150609,06/16/2015,COR,HB,FMS,466,3DD.003BCA9ED9,H6,805,3,109,BASS CAMP LOWER TAMRAM,fixed river mile,U,N,T,RA
267061,x,SHI20150830,09/04/2015,SHI,HB,FMS,378,3DD.003BCA9EF1,H24,465,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267688,x,SHI20150609,06/16/2015,COR,HB,FMS,333,3DD.003BCA9F02,H1,335,3,108.8,"RIVER MILE
HBC CAMP 
UPPER TAMRAM OF CAMP AGAINST SCHIST",fixed river mile,U,N,C,RA
268895,x,SHI20140909,09/13/2014,COR,HB,FMS,376,3DD.003BCAA02E,H5,,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
267460,x,SHI20150609,06/16/2015,COR,HB,FMS,418,3DD.003BCAA03F,H11,555,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,U,N,N,RA
267665,x,SHI20150609,06/15/2015,COR,HB,FMS,407,3DD.003BCAA071,H20,565,2,109.1,"MILE109.1 RIVER LEFT
BY FLUTED SCHIST",fixed river mile,M,N,T,RA
267105,x,SHI20150830,09/04/2015,SHI,HB,FMS,409,3DD.003BCAA0F7,H30,565,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
250050,x,SHI20190620,06/20/2019,COR,HB,FMS,423,3DD.003BCAA1A5,H2,615,1,109.15,"RM 109.15, RR",fixed river mile,U,N,N,RA
267423,x,SHI20150609,06/16/2015,COR,HB,FMS,433,3DD.003BCAA2AE,H8,635,3,109.1,ALONG WALL BELOW BASS CAMP,fixed river mile,F,N,N,RA
268964,x,SHI20140909,09/13/2014,COR,HB,FMS,366,3DD.003BCAA2ED,H11,355,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
250010,,SHI20190620,06/21/2019,COR,HB,FMS,460,3DD.003BCAA2FB,H11,685,2,,RL,,U,N,B,RA
267403,x,SHI20150609,06/15/2015,COR,HB,FMS,481,3DD.003BCAA31D,H1,815,2,108.7,"MILE108.7 RIVER RIGHT
SMALL TAMRAMIN COVE DOWNSTREAM OF TRICKLE COVE",fixed river mile,U,N,N,RA
250052,x,SHI20190620,06/20/2019,COR,HB,FMS,396,3DD.003BCAA33C,H3,454,1,109.15,"RM 109.15, RR",fixed river mile,U,N,B,RA
267347,x,SHI20150609,06/14/2015,COR,HB,FMS,364,3DD.003BCAA4B4,H16,340,1,108.7,"MILE108.7 RIVER LEFT
BELOW LOWEST RIGHT SIDE RIGHT SIDE SET TIED TO BACCHARIS IN CLIFF",fixed river mile,U,N,N,RA
269104,x,SHI20140909,09/14/2014,COR,HB,FMS,390,3DD.003BCAA610,H36,505,,108.87,RM 108.87,fixed river mile,U,N,N,RA
268975,x,SHI20140909,09/13/2014,COR,HB,FMS,444,3DD.003BCAA639,H16,700,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
133577,,BAC20141030,02/09/2015,BAC,BPBN2,FMS,400,3DD.003BCAA63F,WEIR5,,-1,,,,U,N,B,RA
249985,,SHI20190620,06/21/2019,COR,HB,FMS,449,3DD.003BCAA6BE,H9,658,2,,RR,,U,N,N,RA
267743,x,SHI20150609,06/15/2015,COR,HB,FMS,435,3DD.003BCAA6DA,H17,605,2,109,MILE109 RIVER LEFT,fixed river mile,U,N,N,RA
267168,x,SHI20150830,09/04/2015,SHI,HB,FMS,362,3DD.003BCAAA3C,H35,380,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267185,x,SHI20150830,09/04/2015,SHI,HB,FMS,333,3DD.003BCABA0D,H38,385,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
250025,x,SHI20190620,06/20/2019,SHI,HB,FMS,382,3DD.003BCB389E,H21,507,-1,,IN MOUTH,reach id,U,N,B,RA
256141,x,SHI20180602,06/22/2018,COR,HB,FMS,477,3DD.003BCB38BC,H22,,1091,109.1,,,U,N,C,RA
250110,x,SHI20190620,06/22/2019,COR,HB,FMS,440,3DD.003BCF3160,H11,642,3,108.8,"RM 108.8, RR",fixed river mile,U,N,C,RA
256036,x,SHI20180602,06/22/2018,COR,HB,FMS,417,3DD.003BCF4FB4,H12,,1092,109.2,RIGHT UPSTREAM OF SHI,fixed river mile,U,N,C,RA
250056,x,SHI20190620,06/20/2019,COR,HB,FMS,352,3DD.003BEF505D,H3,291,1,109.15,"RM 109.15, RR",fixed river mile,M,R,N,RA
250132,x,SHI20190620,06/20/2019,COR,HB,FMS,452,3DD.003BEF5351,H16,685,1,108.9,"RM 108.9, RL",fixed river mile,U,N,C,RA
250137,x,SHI20190620,06/20/2019,COR,HB,FMS,420,3DD.003BEF5351,H16,485,1,108.9,"RM 108.9, RL",fixed river mile,U,N,T,RA
250166,x,SHI20190620,06/22/2019,COR,HB,FMS,427,3DD.003BEF8468,H18,534,3,108.6,"RM 108.6, Inscription camp, RR",fixed river mile,M,N,B,RA
256114,x,SHI20180602,06/22/2018,COR,HB,FMS,450,3DD.003BEF877E,H9,,1092,109.15,ABOVE SHI PULL IN,fixed river mile,U,N,C,RA
256018,,SHI20180602,06/22/2018,COR,HB,FMS,414,3DD.003BEF87C2,H5,,1092,109.2,LEFT,,U,M,B,RA
249999,,SHI20190620,06/21/2019,COR,HB,FMS,455,3DD.003BEF8BEA,H11,681,2,,RL,,U,N,N,RA
250080,x,SHI20190620,06/20/2019,COR,HB,FMS,394,3DD.003BEF900A,H16,481,1,108.9,"RM 108.9, RL",fixed river mile,U,N,N,RA
256176,x,SHI20180602,06/23/2018,COR,HB,FMS,397,3DD.003BEFA94B,H17,,1087,108.7,,,U,N,C,RA
250077,x,SHI20190620,06/20/2019,COR,HB,FMS,395,3DD.003BEFA95F,H13,522,1,109.1,"RM 109.1, RL",fixed river mile,U,N,N,RA
